[PROP/wald] K=1  FRcrit_avg=0.01868696  conf=0.99  steps=1  n=1388
half_norm=0.00936320  e_goal=0.01000000  FPC=off  DESIGN=WR  N_pop=983040
EP_control=wald  E_wald_final=0.00936320
Wald_CI(99%):   [0.00932376, 0.02805016]   half=0.00936320   se=0.00363478   FPC=off
SampleStdDev_FRcrit_across_injections: s=0.09912447 (n=1388)
injections_used=1388  pilot=664  budget_cap=None
baseline_pred_dist=[0.06640625, 0.14453125, 0.08984375, 0.10546875, 0.078125, 0.0859375, 0.12890625, 0.09765625, 0.0859375, 0.1171875]
global_summary_over_injections: fault_pred_dist = [0.06878996307636888, 0.1480800837536023, 0.09152388778818443, 0.10458787373919308, 0.08067194254322767, 0.08539715417867436, 0.12720359780259366, 0.09318713976945245, 0.0855125405259366, 0.11504581682276657] Δmax = 0.004 KL = 0.000 TV = 0.010 H_baseline = 2.277 H_global = 2.278 ΔH = -0.001 BER = 0.0186 per_class = [0.013434480420410238, 0.007555105537814471, 0.013908031574990603, 0.013341872131497491, 0.012896253602305476, 0.012739062090647105, 0.013317614182167497, 0.04714697406340058, 0.01287005501702908, 0.03854466858789626] agree = 0.981 flip_asym = 0.728

[E_seq] n, E_wald
664,0.01445770
1388,0.00936320

[E_final] E_wald=0.00936320

Top-100 worst injections (proposed iter EP)
  1) Inj   1016 | FRcrit=0.914062 | maj=8@1.00 Δmax=0.914 KL=2.454 | inception4a.branch4.1.conv [13, 326, 0, 0] bit 30
 57) Inj    353 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [0, 49, 0, 0] bit 30
 58) Inj    512 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [23, 43, 0, 0] bit 31
 59) Inj    754 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.000 | inception4a.branch4.1.conv [62, 64, 0, 0] bit 30
 60) Inj    751 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [28, 391, 0, 0] bit 19
 61) Inj    756 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [12, 460, 0, 0] bit 31
 62) Inj    755 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [45, 364, 0, 0] bit 18
 63) Inj    822 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [23, 226, 0, 0] bit 15
 64) Inj    489 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [43, 467, 0, 0] bit 9
 65) Inj   1168 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [29, 337, 0, 0] bit 14
 66) Inj    811 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [15, 236, 0, 0] bit 9
 67) Inj    869 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [31, 132, 0, 0] bit 17
 68) Inj    477 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [25, 22, 0, 0] bit 12
 69) Inj    464 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [7, 411, 0, 0] bit 28
 70) Inj    862 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [0, 51, 0, 0] bit 29
 71) Inj    620 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [51, 175, 0, 0] bit 28
 72) Inj    516 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [2, 390, 0, 0] bit 4
 73) Inj    345 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [48, 409, 0, 0] bit 13
 74) Inj    897 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.008 KL=0.001 | inception4a.branch4.1.conv [51, 231, 0, 0] bit 26
 75) Inj   1021 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [46, 10, 0, 0] bit 20
 76) Inj   1219 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [36, 467, 0, 0] bit 7
 77) Inj   1045 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [55, 179, 0, 0] bit 12
 78) Inj    557 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [32, 338, 0, 0] bit 22
 79) Inj    998 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [58, 30, 0, 0] bit 1
 80) Inj    798 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [32, 18, 0, 0] bit 21
 81) Inj    954 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.000 | inception4a.branch4.1.conv [29, 60, 0, 0] bit 30
 82) Inj    661 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.000 | inception4a.branch4.1.conv [43, 169, 0, 0] bit 25
 83) Inj    971 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [21, 446, 0, 0] bit 18
 84) Inj   1054 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [6, 279, 0, 0] bit 0
 85) Inj   1012 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [42, 253, 0, 0] bit 7
 86) Inj    877 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [39, 431, 0, 0] bit 19
 87) Inj   1068 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [16, 8, 0, 0] bit 22
 88) Inj    784 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [5, 433, 0, 0] bit 11
 89) Inj    919 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [31, 19, 0, 0] bit 21
 90) Inj    872 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [54, 444, 0, 0] bit 4
 91) Inj   1145 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [0, 476, 0, 0] bit 22
 92) Inj    940 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [29, 224, 0, 0] bit 15
 93) Inj   1138 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [53, 348, 0, 0] bit 28
 94) Inj   1069 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [4, 220, 0, 0] bit 15
 95) Inj   1151 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [53, 442, 0, 0] bit 23
 96) Inj    864 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [36, 418, 0, 0] bit 9
 97) Inj   1141 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [20, 90, 0, 0] bit 23
 98) Inj   1005 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [31, 221, 0, 0] bit 6
 99) Inj   1152 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [2, 351, 0, 0] bit 15
100) Inj    529 | FRcrit=0.011719 | maj=1@0.14 Δmax=0.004 KL=0.001 | inception4a.branch4.1.conv [49, 417, 0, 0] bit 23
